county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full,is_complete
CHURCHILL,14,30,Biden,0,2,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Buttigieg,0,3,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Delaney,0,0,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Gabbard,0,0,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Klobuchar,1,7,9,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Patrick,0,0,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Sanders,1,5,6,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Steyer,1,6,6,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Warren,1,7,8,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Yang,0,0,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,14,30,Uncommitted,0,0,0,2,3,CHURCHILL-14,TRUE
CHURCHILL,15,27,Bennet,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Biden,0,4,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Buttigieg,1,5,8,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Delaney,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Gabbard,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Klobuchar,1,8,12,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Patrick,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Sanders,1,6,6,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Steyer,0,1,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Warren,0,3,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Yang,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,15,27,Uncommitted,0,0,0,2,3,CHURCHILL-15,TRUE
CHURCHILL,16,43,Bennet,0,0,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Biden,0,6,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Buttigieg,0,4,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Delaney,0,0,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Gabbard,0,0,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Klobuchar,0,3,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Patrick,0,0,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Sanders,4,20,25,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Steyer,2,8,12,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Warren,0,1,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Yang,0,0,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,16,43,Uncommitted,0,1,0,2,6,CHURCHILL-16,TRUE
CHURCHILL,17,43,Bennet,0,1,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Biden,2,9,10,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Buttigieg,2,6,13,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Delaney,0,0,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Gabbard,0,0,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Klobuchar,0,2,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Patrick,0,0,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Sanders,3,15,19,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Steyer,0,6,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Warren,0,4,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Yang,0,0,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,17,43,Uncommitted,0,0,0,2,7,CHURCHILL-17,TRUE
CHURCHILL,18,60,Bennet,0,0,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Biden,2,10,13,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Buttigieg,2,15,21,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Delaney,0,0,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Gabbard,0,0,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Klobuchar,0,6,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Patrick,0,0,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Sanders,2,11,13,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Steyer,1,9,12,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Warren,0,7,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Yang,0,1,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,18,60,Uncommitted,0,1,0,2,7,CHURCHILL-18,TRUE
CHURCHILL,19,28,Bennet,0,0,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Biden,1,5,9,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Buttigieg,0,4,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Delaney,0,0,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Gabbard,0,0,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Klobuchar,0,1,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Patrick,0,0,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Sanders,0,3,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Steyer,2,13,19,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Warren,0,1,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Yang,0,0,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,19,28,Uncommitted,0,1,0,2,3,CHURCHILL-19,TRUE
CHURCHILL,2,56,Bennet,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Biden,0,3,3,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Buttigieg,3,15,19,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Delaney,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Gabbard,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Klobuchar,0,7,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Patrick,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Sanders,3,20,22,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Steyer,2,9,14,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Warren,0,2,2,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Yang,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,2,56,Uncommitted,0,0,0,2,8,CHURCHILL-2,TRUE
CHURCHILL,3,38,Bennet,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Biden,1,6,7,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Buttigieg,1,6,7,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Delaney,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Gabbard,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Klobuchar,1,6,7,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Patrick,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Sanders,2,15,17,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Steyer,0,2,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Warren,0,3,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Yang,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,3,38,Uncommitted,0,0,0,2,5,CHURCHILL-3,TRUE
CHURCHILL,4,41,Bennet,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Biden,0,6,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Buttigieg,2,6,14,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Delaney,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Gabbard,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Klobuchar,0,2,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Patrick,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Sanders,2,15,16,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Steyer,0,5,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Warren,2,7,10,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Yang,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,4,41,Uncommitted,0,0,0,2,6,CHURCHILL-4,TRUE
CHURCHILL,5,18,Bennet,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Biden,1,5,5,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Buttigieg,1,4,5,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Delaney,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Gabbard,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Klobuchar,0,1,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Patrick,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Sanders,2,6,9,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Steyer,1,4,4,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Warren,0,3,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Yang,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,5,18,Uncommitted,0,0,0,2,5,CHURCHILL-5,TRUE
CHURCHILL,6,36,Bennet,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Biden,1,6,6,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Buttigieg,1,9,9,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Delaney,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Gabbard,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Klobuchar,1,6,6,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Patrick,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Sanders,1,7,7,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Steyer,0,1,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Warren,1,7,8,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Yang,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,6,36,Uncommitted,0,0,0,2,4,CHURCHILL-6,TRUE
CHURCHILL,7,46,Bennet,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Biden,2,10,16,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Buttigieg,2,15,19,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Delaney,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Gabbard,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Klobuchar,0,4,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Patrick,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Sanders,1,8,11,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Steyer,0,4,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Warren,0,5,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Yang,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,7,46,Uncommitted,0,0,0,2,5,CHURCHILL-7,TRUE
CHURCHILL,8,12,Bennet,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Biden,0,1,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Buttigieg,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Delaney,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Gabbard,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Klobuchar,1,4,4,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Patrick,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Sanders,1,4,4,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Steyer,1,3,4,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Warren,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Yang,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,8,12,Uncommitted,0,0,0,2,3,CHURCHILL-8,TRUE
CHURCHILL,9,13,Bennet,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Biden,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Buttigieg,0,1,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Delaney,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Gabbard,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Klobuchar,1,3,3,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Patrick,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Sanders,1,4,4,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Steyer,1,3,3,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Warren,1,2,3,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Yang,0,0,0,2,3,CHURCHILL-9,TRUE
CHURCHILL,9,13,Uncommitted,0,0,0,2,3,CHURCHILL-9,TRUE
CLARK,1038,43,Bennet,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Biden,1,13,13,1,3,CLARK-1038,TRUE
CLARK,1038,43,Buttigieg,1,5,9,1,3,CLARK-1038,TRUE
CLARK,1038,43,Delaney,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Gabbard,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Klobuchar,1,10,12,1,3,CLARK-1038,TRUE
CLARK,1038,43,Patrick,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Sanders,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Steyer,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Warren,0,7,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Yang,0,0,0,1,3,CLARK-1038,TRUE
CLARK,1038,43,Uncommitted,0,2,0,1,3,CLARK-1038,TRUE
CLARK,1039,66,Bennet,0,0,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Biden,2,23,25,1,5,CLARK-1039,TRUE
CLARK,1039,66,Buttigieg,1,10,10,1,5,CLARK-1039,TRUE
CLARK,1039,66,Delaney,0,0,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Gabbard,0,1,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Klobuchar,1,11,18,1,5,CLARK-1039,TRUE
CLARK,1039,66,Patrick,0,0,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Sanders,1,9,12,1,5,CLARK-1039,TRUE
CLARK,1039,66,Steyer,0,2,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Warren,0,4,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Yang,0,0,0,1,5,CLARK-1039,TRUE
CLARK,1039,66,Uncommitted,0,6,0,1,5,CLARK-1039,TRUE
CLARK,1063,109,Bennet,0,0,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Biden,3,17,25,3,11,CLARK-1063,TRUE
CLARK,1063,109,Buttigieg,0,10,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Delaney,0,0,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Gabbard,0,1,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Klobuchar,0,5,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Patrick,0,0,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Sanders,5,49,54,3,11,CLARK-1063,TRUE
CLARK,1063,109,Steyer,0,10,1,3,11,CLARK-1063,TRUE
CLARK,1063,109,Warren,3,17,27,3,11,CLARK-1063,TRUE
CLARK,1063,109,Yang,0,0,0,3,11,CLARK-1063,TRUE
CLARK,1063,109,Uncommitted,0,0,0,3,11,CLARK-1063,TRUE
CLARK,1067,6,Bennet,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Biden,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Buttigieg,0,1,1,3,1,CLARK-1067,TRUE
CLARK,1067,6,Delaney,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Gabbard,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Klobuchar,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Patrick,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Sanders,1,3,3,3,1,CLARK-1067,TRUE
CLARK,1067,6,Steyer,0,2,2,3,1,CLARK-1067,TRUE
CLARK,1067,6,Warren,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Yang,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1067,6,Uncommitted,0,0,0,3,1,CLARK-1067,TRUE
CLARK,1072,8,Bennet,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Biden,1,4,4,3,2,CLARK-1072,TRUE
CLARK,1072,8,Buttigieg,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Delaney,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Gabbard,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Klobuchar,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Patrick,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Sanders,1,4,4,3,2,CLARK-1072,TRUE
CLARK,1072,8,Steyer,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Warren,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Yang,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1072,8,Uncommitted,0,0,0,3,2,CLARK-1072,TRUE
CLARK,1074,115,Bennet,0,0,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Biden,4,22,35,3,13,CLARK-1074,TRUE
CLARK,1074,115,Buttigieg,4,22,31,3,13,CLARK-1074,TRUE
CLARK,1074,115,Delaney,0,0,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Gabbard,0,0,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Klobuchar,0,0,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Patrick,0,0,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Sanders,5,31,40,3,13,CLARK-1074,TRUE
CLARK,1074,115,Steyer,0,11,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Warren,0,12,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Yang,0,2,0,3,13,CLARK-1074,TRUE
CLARK,1074,115,Uncommitted,0,5,0,3,13,CLARK-1074,TRUE
CLARK,1137,70,Bennet,0,0,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Biden,2,11,14,3,10,CLARK-1137,TRUE
CLARK,1137,70,Buttigieg,0,9,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Delaney,0,0,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Gabbard,0,1,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Klobuchar,0,2,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Patrick,0,0,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Sanders,5,27,34,3,10,CLARK-1137,TRUE
CLARK,1137,70,Steyer,0,5,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Warren,3,15,17,3,10,CLARK-1137,TRUE
CLARK,1137,70,Yang,0,0,0,3,10,CLARK-1137,TRUE
CLARK,1137,70,Uncommitted,0,0,2,3,10,CLARK-1137,TRUE
CLARK,1302,164,Bennet,0,0,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Biden,5,27,36,3,20,CLARK-1302,TRUE
CLARK,1302,164,Buttigieg,5,26,40,3,20,CLARK-1302,TRUE
CLARK,1302,164,Delaney,0,0,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Gabbard,0,2,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Klobuchar,0,7,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Patrick,0,0,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Sanders,10,74,80,3,20,CLARK-1302,TRUE
CLARK,1302,164,Steyer,0,11,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Warren,0,16,4,3,20,CLARK-1302,TRUE
CLARK,1302,164,Yang,0,1,0,3,20,CLARK-1302,TRUE
CLARK,1302,164,Uncommitted,0,0,0,3,20,CLARK-1302,TRUE
CLARK,1303,87,Bennet,0,0,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Biden,0,10,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Buttigieg,3,14,22,3,13,CLARK-1303,TRUE
CLARK,1303,87,Delaney,0,0,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Gabbard,0,1,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Klobuchar,0,4,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Patrick,0,0,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Sanders,6,33,39,3,13,CLARK-1303,TRUE
CLARK,1303,87,Steyer,0,7,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Warren,4,16,23,3,13,CLARK-1303,TRUE
CLARK,1303,87,Yang,0,2,0,3,13,CLARK-1303,TRUE
CLARK,1303,87,Uncommitted,0,0,0,3,13,CLARK-1303,TRUE
CLARK,1304,105,Bennet,0,0,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Biden,0,9,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Buttigieg,0,13,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Delaney,0,0,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Gabbard,0,0,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Klobuchar,0,8,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Patrick,0,0,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Sanders,7,38,45,3,14,CLARK-1304,TRUE
CLARK,1304,105,Steyer,0,5,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Warren,7,29,45,3,14,CLARK-1304,TRUE
CLARK,1304,105,Yang,0,1,0,3,14,CLARK-1304,TRUE
CLARK,1304,105,Uncommitted,0,1,4,3,14,CLARK-1304,TRUE
CLARK,1307,149,Bennet,0,0,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Biden,6,33,56,3,15,CLARK-1307,TRUE
CLARK,1307,149,Buttigieg,0,27,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Delaney,0,0,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Gabbard,0,0,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Klobuchar,0,9,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Patrick,0,0,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Sanders,9,58,78,3,15,CLARK-1307,TRUE
CLARK,1307,149,Steyer,0,6,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Warren,0,15,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Yang,0,1,0,3,15,CLARK-1307,TRUE
CLARK,1307,149,Uncommitted,0,0,4,3,15,CLARK-1307,TRUE
CLARK,1309,0,Bennet,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Biden,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Buttigieg,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Delaney,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Gabbard,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Klobuchar,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Patrick,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Sanders,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Steyer,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Warren,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Yang,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1309,0,Uncommitted,0,0,0,3,1,CLARK-1309,TRUE
CLARK,1318,108,Bennet,0,0,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Biden,0,14,4,3,16,CLARK-1318,TRUE
CLARK,1318,108,Buttigieg,0,14,4,3,16,CLARK-1318,TRUE
CLARK,1318,108,Delaney,0,0,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Gabbard,0,0,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Klobuchar,0,7,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Patrick,0,0,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Sanders,16,55,74,3,16,CLARK-1318,TRUE
CLARK,1318,108,Steyer,0,5,1,3,16,CLARK-1318,TRUE
CLARK,1318,108,Warren,0,11,6,3,16,CLARK-1318,TRUE
CLARK,1318,108,Yang,0,2,0,3,16,CLARK-1318,TRUE
CLARK,1318,108,Uncommitted,0,0,0,3,16,CLARK-1318,TRUE
CLARK,1327,124,Bennet,0,1,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Biden,0,15,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Buttigieg,7,23,45,3,19,CLARK-1327,TRUE
CLARK,1327,124,Delaney,0,0,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Gabbard,0,0,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Klobuchar,0,6,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Patrick,0,0,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Sanders,12,59,75,3,19,CLARK-1327,TRUE
CLARK,1327,124,Steyer,0,8,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Warren,0,11,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Yang,0,1,0,3,19,CLARK-1327,TRUE
CLARK,1327,124,Uncommitted,0,0,0,3,19,CLARK-1327,TRUE
CLARK,1328,109,Bennet,0,1,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Biden,0,14,1,3,15,CLARK-1328,TRUE
CLARK,1328,109,Buttigieg,4,18,30,3,15,CLARK-1328,TRUE
CLARK,1328,109,Delaney,0,0,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Gabbard,0,1,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Klobuchar,0,6,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Patrick,0,0,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Sanders,7,41,47,3,15,CLARK-1328,TRUE
CLARK,1328,109,Steyer,0,6,0,3,15,CLARK-1328,TRUE
CLARK,1328,109,Warren,4,22,28,3,15,CLARK-1328,TRUE
CLARK,1328,109,Yang,0,0,0,3,15,CLARK-1328,TRUE
