county,precinct,total_attendance,candidate,reported_del_given,align1,alignfinal,congressional_district,precinct_delegates,precinct_full
CLARK,1344,32,sanders,2,9,9,3,7,CLARK-1344
CLARK,1344,32,steyer,2,6,7,3,7,CLARK-1344
CLARK,1344,32,warren,0,4,3,3,7,CLARK-1344
CLARK,1344,32,yang,0,0,0,3,7,CLARK-1344
CLARK,1344,32,uncommitted,0,0,0,3,7,CLARK-1344
CLARK,1511,100,bennet,0,1,0,3,8,CLARK-1511
CLARK,1511,100,biden,2,17,20,3,8,CLARK-1511
CLARK,1511,100,buttigieg,2,19,24,3,8,CLARK-1511
CLARK,1511,100,delaney,0,0,0,3,8,CLARK-1511
CLARK,1511,100,gabbard,0,0,0,3,8,CLARK-1511
CLARK,1511,100,klobuchar,0,4,0,3,8,CLARK-1511
CLARK,1511,100,patrick,0,0,0,3,8,CLARK-1511
CLARK,1511,100,sanders,3,34,36,3,8,CLARK-1511
CLARK,1511,100,steyer,0,5,0,3,8,CLARK-1511
CLARK,1511,100,warren,1,17,19,3,8,CLARK-1511
CLARK,1511,100,yang,0,3,0,3,8,CLARK-1511
CLARK,1511,100,uncommitted,0,0,0,3,8,CLARK-1511
CLARK,1519,28,bennet,0,1,0,3,2,CLARK-1519
CLARK,1519,28,biden,1,7,9,3,2,CLARK-1519
CLARK,1519,28,buttigieg,1,9,14,3,2,CLARK-1519
CLARK,1519,28,delaney,0,0,0,3,2,CLARK-1519
CLARK,1519,28,gabbard,0,0,0,3,2,CLARK-1519
CLARK,1519,28,klobuchar,0,1,0,3,2,CLARK-1519
CLARK,1519,28,patrick,0,0,0,3,2,CLARK-1519
CLARK,1519,28,sanders,0,4,1,3,2,CLARK-1519
CLARK,1519,28,steyer,0,2,0,3,2,CLARK-1519
CLARK,1519,28,warren,0,3,2,3,2,CLARK-1519
CLARK,1519,28,yang,0,0,0,3,2,CLARK-1519
CLARK,1519,28,uncommitted,0,1,0,3,2,CLARK-1519
CLARK,1550,78,bennet,0,0,0,3,7,CLARK-1550
CLARK,1550,78,biden,1,12,15,3,7,CLARK-1550
CLARK,1550,78,buttigieg,2,17,24,3,7,CLARK-1550
CLARK,1550,78,delaney,0,0,0,3,7,CLARK-1550
CLARK,1550,78,gabbard,0,1,0,3,7,CLARK-1550
CLARK,1550,78,klobuchar,0,4,0,3,7,CLARK-1550
CLARK,1550,78,patrick,0,0,0,3,7,CLARK-1550
CLARK,1550,78,sanders,2,20,21,3,7,CLARK-1550
CLARK,1550,78,steyer,0,8,0,3,7,CLARK-1550
CLARK,1550,78,warren,2,15,16,3,7,CLARK-1550
CLARK,1550,78,yang,0,0,0,3,7,CLARK-1550
CLARK,1550,78,uncommitted,0,1,0,3,7,CLARK-1550
CLARK,1681,2,bennet,0,0,0,3,1,CLARK-1681
CLARK,1681,2,biden,1,1,1,3,1,CLARK-1681
CLARK,1681,2,buttigieg,0,0,0,3,1,CLARK-1681
CLARK,1681,2,delaney,0,0,0,3,1,CLARK-1681
CLARK,1681,2,gabbard,0,0,0,3,1,CLARK-1681
CLARK,1681,2,klobuchar,0,0,0,3,1,CLARK-1681
CLARK,1681,2,patrick,0,0,0,3,1,CLARK-1681
CLARK,1681,2,sanders,0,0,0,3,1,CLARK-1681
CLARK,1681,2,steyer,0,1,1,3,1,CLARK-1681
CLARK,1681,2,warren,0,0,0,3,1,CLARK-1681
CLARK,1681,2,yang,0,0,0,3,1,CLARK-1681
CLARK,1681,2,uncommitted,0,0,0,3,1,CLARK-1681
CLARK,2611,93,bennet,0,0,0,4,15,CLARK-2611
CLARK,2611,93,biden,6,21,33,4,15,CLARK-2611
CLARK,2611,93,buttigieg,0,12,0,4,15,CLARK-2611
CLARK,2611,93,delaney,0,0,0,4,15,CLARK-2611
CLARK,2611,93,gabbard,0,0,0,4,15,CLARK-2611
CLARK,2611,93,klobuchar,0,5,0,4,15,CLARK-2611
CLARK,2611,93,patrick,0,0,0,4,15,CLARK-2611
CLARK,2611,93,sanders,9,42,57,4,15,CLARK-2611
CLARK,2611,93,steyer,0,4,0,4,15,CLARK-2611
CLARK,2611,93,warren,0,8,0,4,15,CLARK-2611
CLARK,2611,93,yang,0,1,0,4,15,CLARK-2611
CLARK,2611,93,uncommitted,0,0,0,4,15,CLARK-2611
CLARK,2613,74,bennet,0,0,0,4,12,CLARK-2613
CLARK,2613,74,biden,0,4,0,4,12,CLARK-2613
CLARK,2613,74,buttigieg,4,21,25,4,12,CLARK-2613
CLARK,2613,74,delaney,0,0,0,4,12,CLARK-2613
CLARK,2613,74,gabbard,0,0,0,4,12,CLARK-2613
CLARK,2613,74,klobuchar,0,6,0,4,12,CLARK-2613
CLARK,2613,74,patrick,0,0,0,4,12,CLARK-2613
CLARK,2613,74,sanders,5,27,30,4,12,CLARK-2613
CLARK,2613,74,steyer,0,4,0,4,12,CLARK-2613
CLARK,2613,74,warren,3,12,17,4,12,CLARK-2613
CLARK,2613,74,yang,0,0,0,4,12,CLARK-2613
CLARK,2613,74,uncommitted,0,0,0,4,12,CLARK-2613
CLARK,2621,89,bennet,0,0,0,4,12,CLARK-2621
CLARK,2621,89,biden,0,12,0,4,12,CLARK-2621
CLARK,2621,89,buttigieg,4,17,32,4,12,CLARK-2621
CLARK,2621,89,delaney,0,0,1,4,12,CLARK-2621
CLARK,2621,89,gabbard,0,1,0,4,12,CLARK-2621
CLARK,2621,89,klobuchar,0,7,0,4,12,CLARK-2621
CLARK,2621,89,patrick,0,0,0,4,12,CLARK-2621
CLARK,2621,89,sanders,5,29,33,4,12,CLARK-2621
CLARK,2621,89,steyer,0,7,0,4,12,CLARK-2621
CLARK,2621,89,warren,3,15,21,4,12,CLARK-2621
CLARK,2621,89,yang,0,0,0,4,12,CLARK-2621
CLARK,2621,89,uncommitted,0,1,1,4,12,CLARK-2621
CLARK,2634,56,bennet,0,0,0,4,7,CLARK-2634
CLARK,2634,56,biden,2,15,16,4,7,CLARK-2634
CLARK,2634,56,buttigieg,2,16,17,4,7,CLARK-2634
CLARK,2634,56,delaney,0,0,0,4,7,CLARK-2634
CLARK,2634,56,gabbard,0,0,0,4,7,CLARK-2634
CLARK,2634,56,klobuchar,2,7,14,4,7,CLARK-2634
CLARK,2634,56,patrick,0,0,0,4,7,CLARK-2634
CLARK,2634,56,sanders,1,8,9,4,7,CLARK-2634
CLARK,2634,56,steyer,0,4,0,4,7,CLARK-2634
CLARK,2634,56,warren,0,6,0,4,7,CLARK-2634
CLARK,2634,56,yang,0,0,0,4,7,CLARK-2634
CLARK,2634,56,uncommitted,0,0,0,4,7,CLARK-2634
CLARK,2740,41,bennet,0,1,0,4,26,CLARK-2740
CLARK,2740,41,biden,10,11,14,4,26,CLARK-2740
CLARK,2740,41,buttigieg,0,1,0,4,26,CLARK-2740
CLARK,2740,41,delaney,0,0,0,4,26,CLARK-2740
CLARK,2740,41,gabbard,0,0,0,4,26,CLARK-2740
CLARK,2740,41,klobuchar,0,0,0,4,26,CLARK-2740
CLARK,2740,41,patrick,0,0,0,4,26,CLARK-2740
CLARK,2740,41,sanders,16,22,24,4,26,CLARK-2740
CLARK,2740,41,steyer,0,3,0,4,26,CLARK-2740
CLARK,2740,41,warren,0,3,0,4,26,CLARK-2740
CLARK,2740,41,yang,0,0,0,4,26,CLARK-2740
CLARK,2740,41,uncommitted,0,0,0,4,26,CLARK-2740
CLARK,3746,114,bennet,0,0,0,3,11,CLARK-3746
CLARK,3746,114,biden,2,18,19,3,11,CLARK-3746
CLARK,3746,114,buttigieg,3,27,27,3,11,CLARK-3746
CLARK,3746,114,delaney,0,0,0,3,11,CLARK-3746
CLARK,3746,114,gabbard,0,0,0,3,11,CLARK-3746
CLARK,3746,114,klobuchar,2,21,22,3,11,CLARK-3746
CLARK,3746,114,patrick,0,0,0,3,11,CLARK-3746
CLARK,3746,114,sanders,2,23,24,3,11,CLARK-3746
CLARK,3746,114,steyer,0,5,0,3,11,CLARK-3746
CLARK,3746,114,warren,2,20,22,3,11,CLARK-3746
CLARK,3746,114,yang,0,0,0,3,11,CLARK-3746
CLARK,3746,114,uncommitted,0,0,0,3,11,CLARK-3746
CLARK,5003,6,bennet,0,0,0,1,5,CLARK-5003
CLARK,5003,6,biden,0,0,0,1,5,CLARK-5003
CLARK,5003,6,buttigieg,0,0,0,1,5,CLARK-5003
CLARK,5003,6,delaney,0,0,1,1,5,CLARK-5003
CLARK,5003,6,gabbard,1,1,0,1,5,CLARK-5003
CLARK,5003,6,klobuchar,0,0,0,1,5,CLARK-5003
CLARK,5003,6,patrick,0,0,0,1,5,CLARK-5003
CLARK,5003,6,sanders,1,2,2,1,5,CLARK-5003
CLARK,5003,6,steyer,2,2,2,1,5,CLARK-5003
CLARK,5003,6,warren,1,1,1,1,5,CLARK-5003
CLARK,5003,6,yang,0,0,0,1,5,CLARK-5003
CLARK,5003,6,uncommitted,0,0,0,1,5,CLARK-5003
CLARK,5036,18,bennet,0,0,0,1,13,CLARK-5036
CLARK,5036,18,biden,4,4,7,1,13,CLARK-5036
CLARK,5036,18,buttigieg,3,2,3,1,13,CLARK-5036
CLARK,5036,18,delaney,0,0,0,1,13,CLARK-5036
CLARK,5036,18,gabbard,0,0,0,1,13,CLARK-5036
CLARK,5036,18,klobuchar,0,0,0,1,13,CLARK-5036
CLARK,5036,18,patrick,0,0,0,1,13,CLARK-5036
CLARK,5036,18,sanders,6,6,7,1,13,CLARK-5036
CLARK,5036,18,steyer,0,6,0,1,13,CLARK-5036
CLARK,5036,18,warren,0,0,0,1,13,CLARK-5036
CLARK,5036,18,yang,0,0,0,1,13,CLARK-5036
CLARK,5036,18,uncommitted,1,0,1,1,13,CLARK-5036
CLARK,5404,72,bennet,0,0,0,1,17,CLARK-5404
CLARK,5404,72,biden,8,22,32,1,17,CLARK-5404
CLARK,5404,72,buttigieg,0,8,0,1,17,CLARK-5404
CLARK,5404,72,delaney,0,0,0,1,17,CLARK-5404
CLARK,5404,72,gabbard,0,0,0,1,17,CLARK-5404
CLARK,5404,72,klobuchar,0,4,0,1,17,CLARK-5404
CLARK,5404,72,patrick,0,0,0,1,17,CLARK-5404
CLARK,5404,72,sanders,9,29,34,1,17,CLARK-5404
CLARK,5404,72,steyer,0,7,0,1,17,CLARK-5404
CLARK,5404,72,warren,0,2,0,1,17,CLARK-5404
CLARK,5404,72,yang,0,0,0,1,17,CLARK-5404
CLARK,5404,72,uncommitted,0,0,0,1,17,CLARK-5404
CLARK,5534,37,bennet,0,0,0,1,7,CLARK-5534
CLARK,5534,37,biden,0,1,0,1,7,CLARK-5534
CLARK,5534,37,buttigieg,0,2,0,1,7,CLARK-5534
CLARK,5534,37,delaney,0,0,0,1,7,CLARK-5534
CLARK,5534,37,gabbard,0,1,0,1,7,CLARK-5534
CLARK,5534,37,klobuchar,0,1,0,1,7,CLARK-5534
CLARK,5534,37,patrick,0,0,0,1,7,CLARK-5534
CLARK,5534,37,sanders,4,20,21,1,7,CLARK-5534
CLARK,5534,37,steyer,0,3,0,1,7,CLARK-5534
CLARK,5534,37,warren,3,9,14,1,7,CLARK-5534
CLARK,5534,37,yang,0,0,0,1,7,CLARK-5534
CLARK,5534,37,uncommitted,0,0,0,1,7,CLARK-5534
CLARK,5536,146,bennet,0,0,0,1,15,CLARK-5536
CLARK,5536,146,biden,4,30,40,1,15,CLARK-5536
CLARK,5536,146,buttigieg,0,15,0,1,15,CLARK-5536
CLARK,5536,146,delaney,0,0,0,1,15,CLARK-5536
CLARK,5536,146,gabbard,0,2,0,1,15,CLARK-5536
CLARK,5536,146,klobuchar,0,4,0,1,15,CLARK-5536
CLARK,5536,146,patrick,0,0,0,1,15,CLARK-5536
CLARK,5536,146,sanders,8,65,74,1,15,CLARK-5536
CLARK,5536,146,steyer,0,9,0,1,15,CLARK-5536
CLARK,5536,146,warren,3,21,27,1,15,CLARK-5536
CLARK,5536,146,yang,0,0,0,1,15,CLARK-5536
CLARK,5536,146,uncommitted,0,0,0,1,15,CLARK-5536
CLARK,5544,74,bennet,0,1,0,1,16,CLARK-5544
CLARK,5544,74,biden,5,14,19,1,16,CLARK-5544
CLARK,5544,74,buttigieg,0,7,0,1,16,CLARK-5544
CLARK,5544,74,delaney,0,0,0,1,16,CLARK-5544
CLARK,5544,74,gabbard,0,0,0,1,16,CLARK-5544
CLARK,5544,74,klobuchar,0,3,0,1,16,CLARK-5544
CLARK,5544,74,patrick,0,0,0,1,16,CLARK-5544
CLARK,5544,74,sanders,11,39,47,1,16,CLARK-5544
CLARK,5544,74,steyer,0,2,0,1,16,CLARK-5544
CLARK,5544,74,warren,0,8,4,1,16,CLARK-5544
CLARK,5544,74,yang,0,0,0,1,16,CLARK-5544
CLARK,5544,74,uncommitted,0,0,0,1,16,CLARK-5544
CLARK,5545,115,bennet,0,0,0,1,22,CLARK-5545
CLARK,5545,115,biden,5,19,19,1,22,CLARK-5545
CLARK,5545,115,buttigieg,7,19,19,1,22,CLARK-5545
CLARK,5545,115,delaney,0,0,0,1,22,CLARK-5545
CLARK,5545,115,gabbard,0,0,0,1,22,CLARK-5545
CLARK,5545,115,klobuchar,0,9,9,1,22,CLARK-5545
CLARK,5545,115,patrick,0,0,0,1,22,CLARK-5545
CLARK,5545,115,sanders,10,39,39,1,22,CLARK-5545
CLARK,5545,115,steyer,0,15,15,1,22,CLARK-5545
CLARK,5545,115,warren,0,12,12,1,22,CLARK-5545
CLARK,5545,115,yang,0,2,2,1,22,CLARK-5545
CLARK,5545,115,uncommitted,0,0,0,1,22,CLARK-5545
CLARK,5553,154,bennet,0,1,0,1,8,CLARK-5553
CLARK,5553,154,biden,2,26,32,1,8,CLARK-5553
CLARK,5553,154,buttigieg,3,42,57,1,8,CLARK-5553
CLARK,5553,154,delaney,0,0,0,1,8,CLARK-5553
CLARK,5553,154,gabbard,0,0,0,1,8,CLARK-5553
CLARK,5553,154,klobuchar,0,17,0,1,8,CLARK-5553
CLARK,5553,154,patrick,0,0,0,1,8,CLARK-5553
CLARK,5553,154,sanders,2,31,34,1,8,CLARK-5553
CLARK,5553,154,steyer,0,10,0,1,8,CLARK-5553
CLARK,5553,154,warren,1,26,28,1,8,CLARK-5553
CLARK,5553,154,yang,0,1,0,1,8,CLARK-5553
CLARK,5553,154,uncommitted,0,0,0,1,8,CLARK-5553
CLARK,5554,126,bennet,0,0,0,1,9,CLARK-5554
CLARK,5554,126,biden,2,19,24,1,9,CLARK-5554
CLARK,5554,126,buttigieg,2,32,33,1,9,CLARK-5554
CLARK,5554,126,delaney,0,0,0,1,9,CLARK-5554
CLARK,5554,126,gabbard,0,0,0,1,9,CLARK-5554
CLARK,5554,126,klobuchar,0,8,0,1,9,CLARK-5554
CLARK,5554,126,patrick,0,0,0,1,9,CLARK-5554
CLARK,5554,126,sanders,3,42,42,1,9,CLARK-5554
CLARK,5554,126,steyer,0,2,0,1,9,CLARK-5554
CLARK,5554,126,warren,2,23,26,1,9,CLARK-5554
CLARK,5554,126,yang,0,0,0,1,9,CLARK-5554
CLARK,5554,126,uncommitted,0,0,0,1,9,CLARK-5554
CLARK,5565,150,bennet,0,0,0,1,14,CLARK-5565
CLARK,5565,150,biden,0,0,0,1,14,CLARK-5565
CLARK,5565,150,buttigieg,3,36,36,1,14,CLARK-5565
CLARK,5565,150,delaney,0,0,0,1,14,CLARK-5565
CLARK,5565,150,gabbard,0,0,0,1,14,CLARK-5565
CLARK,5565,150,klobuchar,0,0,0,1,14,CLARK-5565
CLARK,5565,150,patrick,0,0,0,1,14,CLARK-5565
CLARK,5565,150,sanders,7,72,72,1,14,CLARK-5565
CLARK,5565,150,steyer,0,0,0,1,14,CLARK-5565
CLARK,5565,150,warren,3,34,34,1,14,CLARK-5565
CLARK,5565,150,yang,0,0,0,1,14,CLARK-5565
CLARK,5565,150,uncommitted,0,0,0,1,14,CLARK-5565
CLARK,5570,69,bennet,0,0,0,1,13,CLARK-5570
CLARK,5570,69,biden,5,17,22,1,13,CLARK-5570
CLARK,5570,69,buttigieg,0,8,0,1,13,CLARK-5570
CLARK,5570,69,delaney,0,0,0,1,13,CLARK-5570
CLARK,5570,69,gabbard,0,0,0,1,13,CLARK-5570
CLARK,5570,69,klobuchar,0,7,0,1,13,CLARK-5570
CLARK,5570,69,patrick,0,0,0,1,13,CLARK-5570
CLARK,5570,69,sanders,4,19,21,1,13,CLARK-5570
CLARK,5570,69,steyer,4,14,22,1,13,CLARK-5570
CLARK,5570,69,warren,0,4,0,1,13,CLARK-5570
CLARK,5570,69,yang,0,0,0,1,13,CLARK-5570
CLARK,5570,69,uncommitted,0,0,1,1,13,CLARK-5570
CLARK,5580,62,bennet,0,0,0,1,18,CLARK-5580
CLARK,5580,62,biden,6,12,15,1,18,CLARK-5580
CLARK,5580,62,buttigieg,0,6,0,1,18,CLARK-5580
CLARK,5580,62,delaney,0,0,0,1,18,CLARK-5580
CLARK,5580,62,gabbard,0,0,0,1,18,CLARK-5580
CLARK,5580,62,klobuchar,0,0,0,1,18,CLARK-5580
CLARK,5580,62,patrick,0,0,0,1,18,CLARK-5580
CLARK,5580,62,sanders,12,32,38,1,18,CLARK-5580
CLARK,5580,62,steyer,0,7,0,1,18,CLARK-5580
CLARK,5580,62,warren,0,4,0,1,18,CLARK-5580
CLARK,5580,62,yang,0,0,0,1,18,CLARK-5580
CLARK,5580,62,uncommitted,0,1,0,1,18,CLARK-5580
CLARK,5613,51,bennet,0,0,0,1,11,CLARK-5613
CLARK,5613,51,biden,3,9,14,1,11,CLARK-5613
CLARK,5613,51,buttigieg,0,4,0,1,11,CLARK-5613
CLARK,5613,51,delaney,0,0,0,1,11,CLARK-5613
CLARK,5613,51,gabbard,0,0,0,1,11,CLARK-5613
CLARK,5613,51,klobuchar,0,3,0,1,11,CLARK-5613
CLARK,5613,51,patrick,0,0,0,1,11,CLARK-5613
CLARK,5613,51,sanders,8,29,37,1,11,CLARK-5613
CLARK,5613,51,steyer,0,3,0,1,11,CLARK-5613
CLARK,5613,51,warren,0,3,0,1,11,CLARK-5613
CLARK,5613,51,yang,0,0,0,1,11,CLARK-5613
CLARK,5613,51,uncommitted,0,0,0,1,11,CLARK-5613
CLARK,6500,1,bennet,0,0,0,3,1,CLARK-6500
CLARK,6500,1,biden,1,1,1,3,1,CLARK-6500
CLARK,6500,1,buttigieg,0,0,0,3,1,CLARK-6500
CLARK,6500,1,delaney,0,0,0,3,1,CLARK-6500
CLARK,6500,1,gabbard,0,0,0,3,1,CLARK-6500
CLARK,6500,1,klobuchar,0,0,0,3,1,CLARK-6500
CLARK,6500,1,patrick,0,0,0,3,1,CLARK-6500
CLARK,6500,1,sanders,0,0,0,3,1,CLARK-6500
CLARK,6500,1,steyer,0,0,0,3,1,CLARK-6500
CLARK,6500,1,warren,0,0,0,3,1,CLARK-6500
CLARK,6500,1,yang,0,0,0,3,1,CLARK-6500
CLARK,6500,1,uncommitted,0,0,0,3,1,CLARK-6500
CLARK,6512,80,bennet,0,0,0,3,6,CLARK-6512
CLARK,6512,80,biden,3,32,32,3,6,CLARK-6512
CLARK,6512,80,buttigieg,1,14,14,3,6,CLARK-6512
CLARK,6512,80,delaney,0,0,0,3,6,CLARK-6512
CLARK,6512,80,gabbard,0,0,0,3,6,CLARK-6512
CLARK,6512,80,klobuchar,1,12,13,3,6,CLARK-6512
CLARK,6512,80,patrick,0,0,0,3,6,CLARK-6512
CLARK,6512,80,sanders,0,9,0,3,6,CLARK-6512
CLARK,6512,80,steyer,0,1,0,3,6,CLARK-6512
CLARK,6512,80,warren,1,11,17,3,6,CLARK-6512
CLARK,6512,80,yang,0,1,0,3,6,CLARK-6512
CLARK,6512,80,uncommitted,0,0,0,3,6,CLARK-6512
CLARK,6539,78,bennet,0,0,0,3,12,CLARK-6539
CLARK,6539,78,biden,3,11,16,3,12,CLARK-6539
CLARK,6539,78,buttigieg,0,9,6,3,12,CLARK-6539
CLARK,6539,78,delaney,0,0,0,3,12,CLARK-6539
CLARK,6539,78,gabbard,0,1,0,3,12,CLARK-6539
CLARK,6539,78,klobuchar,0,1,0,3,12,CLARK-6539
CLARK,6539,78,patrick,0,0,0,3,12,CLARK-6539
CLARK,6539,78,sanders,6,32,34,3,12,CLARK-6539
CLARK,6539,78,steyer,0,7,0,3,12,CLARK-6539
CLARK,6539,78,warren,3,13,19,3,12,CLARK-6539
CLARK,6539,78,yang,0,2,1,3,12,CLARK-6539
CLARK,6539,78,uncommitted,0,2,0,3,12,CLARK-6539
CLARK,6605,5,bennet,0,0,0,1,3,CLARK-6605
CLARK,6605,5,biden,1,2,2,1,3,CLARK-6605
CLARK,6605,5,buttigieg,0,0,0,1,3,CLARK-6605
CLARK,6605,5,delaney,0,0,0,1,3,CLARK-6605
CLARK,6605,5,gabbard,0,0,0,1,3,CLARK-6605
CLARK,6605,5,klobuchar,0,0,0,1,3,CLARK-6605
CLARK,6605,5,patrick,0,0,0,1,3,CLARK-6605
CLARK,6605,5,sanders,1,1,1,1,3,CLARK-6605
CLARK,6605,5,steyer,1,1,1,1,3,CLARK-6605
CLARK,6605,5,warren,1,1,1,1,3,CLARK-6605
CLARK,6605,5,yang,0,0,0,1,3,CLARK-6605
CLARK,6605,5,uncommitted,0,0,0,1,3,CLARK-6605
CLARK,6615,34,bennet,0,0,0,1,4,CLARK-6615
CLARK,6615,34,biden,1,9,11,1,4,CLARK-6615
CLARK,6615,34,buttigieg,0,1,0,1,4,CLARK-6615
CLARK,6615,34,delaney,0,0,0,1,4,CLARK-6615
CLARK,6615,34,gabbard,0,0,0,1,4,CLARK-6615
CLARK,6615,34,klobuchar,0,3,0,1,4,CLARK-6615
CLARK,6615,34,patrick,0,0,0,1,4,CLARK-6615
CLARK,6615,34,sanders,1,8,11,1,4,CLARK-6615
CLARK,6615,34,steyer,0,1,0,1,4,CLARK-6615
CLARK,6615,34,warren,2,11,11,1,4,CLARK-6615
CLARK,6615,34,yang,0,0,0,1,4,CLARK-6615
CLARK,6615,34,uncommitted,0,1,0,1,4,CLARK-6615
CLARK,6625,53,bennet,0,0,0,1,7,CLARK-6625
CLARK,6625,53,biden,1,11,11,1,7,CLARK-6625
CLARK,6625,53,buttigieg,1,9,9,1,7,CLARK-6625
CLARK,6625,53,delaney,0,0,0,1,7,CLARK-6625
CLARK,6625,53,gabbard,0,1,0,1,7,CLARK-6625
CLARK,6625,53,klobuchar,2,10,12,1,7,CLARK-6625
CLARK,6625,53,patrick,0,0,0,1,7,CLARK-6625
CLARK,6625,53,sanders,2,11,12,1,7,CLARK-6625
CLARK,6625,53,steyer,0,3,0,1,7,CLARK-6625
CLARK,6625,53,warren,1,7,8,1,7,CLARK-6625
CLARK,6625,53,yang,0,0,0,1,7,CLARK-6625
CLARK,6625,53,uncommitted,0,1,0,1,7,CLARK-6625
CLARK,6649,72,bennet,0,0,0,3,14,CLARK-6649
CLARK,6649,72,biden,0,9,0,3,14,CLARK-6649
CLARK,6649,72,buttigieg,6,17,26,3,14,CLARK-6649
CLARK,6649,72,delaney,0,0,0,3,14,CLARK-6649
CLARK,6649,72,gabbard,0,0,0,3,14,CLARK-6649
CLARK,6649,72,klobuchar,0,0,0,3,14,CLARK-6649
CLARK,6649,72,patrick,0,0,0,3,14,CLARK-6649
CLARK,6649,72,sanders,8,33,40,3,14,CLARK-6649
CLARK,6649,72,steyer,0,4,0,3,14,CLARK-6649
CLARK,6649,72,warren,0,8,0,3,14,CLARK-6649
CLARK,6649,72,yang,0,0,0,3,14,CLARK-6649
CLARK,6649,72,uncommitted,0,1,0,3,14,CLARK-6649
CLARK,6662,53,bennet,0,0,0,3,6,CLARK-6662
CLARK,6662,53,biden,1,12,13,3,6,CLARK-6662
CLARK,6662,53,buttigieg,2,10,16,3,6,CLARK-6662
CLARK,6662,53,delaney,0,0,0,3,6,CLARK-6662
CLARK,6662,53,gabbard,0,0,0,3,6,CLARK-6662
CLARK,6662,53,klobuchar,0,3,0,3,6,CLARK-6662
CLARK,6662,53,patrick,0,0,0,3,6,CLARK-6662
CLARK,6662,53,sanders,3,17,24,3,6,CLARK-6662
CLARK,6662,53,steyer,0,7,0,3,6,CLARK-6662
CLARK,6662,53,warren,0,4,0,3,6,CLARK-6662
CLARK,6662,53,yang,0,0,0,3,6,CLARK-6662
CLARK,6662,53,uncommitted,0,0,0,3,6,CLARK-6662
CLARK,6664,55,bennet,0,1,0,3,8,CLARK-6664
CLARK,6664,55,biden,2,11,14,3,8,CLARK-6664
CLARK,6664,55,buttigieg,2,11,13,3,8,CLARK-6664
CLARK,6664,55,delaney,0,0,0,3,8,CLARK-6664
CLARK,6664,55,gabbard,0,0,0,3,8,CLARK-6664
CLARK,6664,55,klobuchar,0,2,0,3,8,CLARK-6664
CLARK,6664,55,patrick,0,0,0,3,8,CLARK-6664
CLARK,6664,55,sanders,4,24,27,3,8,CLARK-6664
CLARK,6664,55,steyer,0,4,0,3,8,CLARK-6664
CLARK,6664,55,warren,0,2,0,3,8,CLARK-6664
CLARK,6664,55,yang,0,0,0,3,8,CLARK-6664
CLARK,6664,55,uncommitted,0,0,0,3,8,CLARK-6664
CLARK,6666,75,bennet,0,0,0,3,13,CLARK-6666
CLARK,6666,75,biden,2,12,12,3,13,CLARK-6666
CLARK,6666,75,buttigieg,2,13,14,3,13,CLARK-6666
CLARK,6666,75,delaney,0,0,0,3,13,CLARK-6666
CLARK,6666,75,gabbard,0,0,0,3,13,CLARK-6666
CLARK,6666,75,klobuchar,0,0,0,3,13,CLARK-6666
CLARK,6666,75,patrick,0,0,0,3,13,CLARK-6666
CLARK,6666,75,sanders,6,35,35,3,13,CLARK-6666
CLARK,6666,75,steyer,0,5,0,3,13,CLARK-6666
CLARK,6666,75,warren,3,10,14,3,13,CLARK-6666
CLARK,6666,75,yang,0,0,0,3,13,CLARK-6666
CLARK,6666,75,uncommitted,0,0,0,3,13,CLARK-6666
CLARK,6714,35,bennet,0,0,0,3,5,CLARK-6714
CLARK,6714,35,biden,0,1,0,3,5,CLARK-6714
CLARK,6714,35,buttigieg,1,5,9,3,5,CLARK-6714
CLARK,6714,35,delaney,0,0,0,3,5,CLARK-6714
CLARK,6714,35,gabbard,0,0,0,3,5,CLARK-6714
CLARK,6714,35,klobuchar,0,1,0,3,5,CLARK-6714
CLARK,6714,35,patrick,0,0,0,3,5,CLARK-6714
CLARK,6714,35,sanders,4,23,24,3,5,CLARK-6714
CLARK,6714,35,steyer,0,1,0,3,5,CLARK-6714
CLARK,6714,35,warren,0,2,0,3,5,CLARK-6714
CLARK,6714,35,yang,0,2,0,3,5,CLARK-6714
CLARK,6714,35,uncommitted,0,0,0,3,5,CLARK-6714
CLARK,7355,87,bennet,0,0,0,3,14,CLARK-7355
CLARK,7355,87,biden,3,13,16,3,14,CLARK-7355
CLARK,7355,87,buttigieg,0,4,0,3,14,CLARK-7355
CLARK,7355,87,delaney,0,0,0,3,14,CLARK-7355
CLARK,7355,87,gabbard,0,0,0,3,14,CLARK-7355
CLARK,7355,87,klobuchar,0,3,0,3,14,CLARK-7355
CLARK,7355,87,patrick,0,0,0,3,14,CLARK-7355
CLARK,7355,87,sanders,8,45,50,3,14,CLARK-7355
CLARK,7355,87,steyer,0,7,0,3,14,CLARK-7355
CLARK,7355,87,warren,3,15,19,3,14,CLARK-7355
CLARK,7355,87,yang,0,0,0,3,14,CLARK-7355
CLARK,7355,87,uncommitted,0,0,0,3,14,CLARK-7355
CARSON,City,156,bennet,0,0,0,NA,NA,CARSON-City
CARSON,City,156,biden,0,19,0,NA,NA,CARSON-City
CARSON,City,156,buttigieg,2,28,52,NA,NA,CARSON-City
CARSON,City,156,delaney,0,0,0,NA,NA,CARSON-City
CARSON,City,156,gabbard,0,0,0,NA,NA,CARSON-City
CARSON,City,156,klobuchar,4,50,85,NA,NA,CARSON-City
